"","V1","V2"
"20505",97755,-29135
"20506",97765,-29135
"20507",97775,-29135
"20508",97785,-29135
"20509",97795,-29135
"20510",97805,-29135
"20511",97815,-29135
"20512",97825,-29135
"20513",97835,-29135
"20514",97845,-29135
"20515",97855,-29135
"20516",97865,-29135
"20517",97875,-29135
"20518",97885,-29135
"20519",97895,-29135
"20520",97905,-29135
"20521",97915,-29135
"20522",97925,-29135
"20523",97935,-29135
"20524",97945,-29135
"20525",97955,-29135
"20526",97965,-29135
"20527",97975,-29135
"20528",97985,-29135
"20529",97995,-29135
"20530",98005,-29135
"20531",98015,-29135
"20532",98025,-29135
"20533",98035,-29135
"20534",98045,-29135
"20535",98055,-29135
"20536",98065,-29135
"20537",98075,-29135
"20538",98085,-29135
"20539",98095,-29135
"20540",98105,-29135
"20541",98115,-29135
"20542",98125,-29135
"20543",98135,-29135
"20544",98145,-29135
"20545",96015,-29125
"20546",96025,-29125
"20547",96035,-29125
"20548",96045,-29125
"20549",96055,-29125
"20550",96065,-29125
"20551",96075,-29125
"20552",96085,-29125
"20553",96095,-29125
"20554",96105,-29125
"20555",96115,-29125
"20556",96125,-29125
"20557",96135,-29125
"20558",96145,-29125
"20559",96155,-29125
"20560",96165,-29125
"20561",96175,-29125
"20562",96185,-29125
"20563",96195,-29125
"20564",96205,-29125
"20565",96215,-29125
"20566",96225,-29125
"20567",96235,-29125
"20568",96245,-29125
"20569",96255,-29125
"20570",96265,-29125
"20571",96275,-29125
"20572",96285,-29125
"20573",96295,-29125
"20574",96305,-29125
"20575",96315,-29125
"20576",96325,-29125
"20577",96335,-29125
"20578",96345,-29125
"20579",96355,-29125
"20580",96365,-29125
"20581",96375,-29125
"20582",96385,-29125
"20583",96395,-29125
"20584",96405,-29125
"20585",96415,-29125
"20586",96425,-29125
"20587",96435,-29125
"20588",96445,-29125
"20589",96455,-29125
"20590",96465,-29125
"20591",96475,-29125
"20592",96485,-29125
"20593",96495,-29125
"20594",96505,-29125
"20595",96515,-29125
"20596",96525,-29125
"20597",96535,-29125
"20598",96545,-29125
"20599",96555,-29125
"20600",96565,-29125
"20601",96575,-29125
"20602",96585,-29125
"20603",96595,-29125
"20604",96605,-29125
"20605",96615,-29125
"20606",96625,-29125
"20607",96635,-29125
"20608",96645,-29125
"20609",96655,-29125
"20610",96665,-29125
"20611",96675,-29125
"20612",96685,-29125
"20613",96695,-29125
"20614",96705,-29125
"20615",96715,-29125
"20616",96725,-29125
"20617",96735,-29125
"20618",96745,-29125
"20619",96755,-29125
"20620",96765,-29125
"20621",96775,-29125
"20622",96785,-29125
"20623",96795,-29125
"20624",96805,-29125
"20625",96815,-29125
"20626",96825,-29125
"20627",96835,-29125
"20628",96845,-29125
"20629",96855,-29125
"20630",96865,-29125
"20631",96875,-29125
"20632",96885,-29125
"20633",96895,-29125
"20634",96905,-29125
"20635",96915,-29125
"20636",96925,-29125
"20637",96935,-29125
"20638",96945,-29125
"20639",96955,-29125
"20640",96965,-29125
"20641",96975,-29125
"20642",96985,-29125
"20643",96995,-29125
"20644",97005,-29125
"20645",97015,-29125
"20646",97025,-29125
"20647",97035,-29125
"20648",97045,-29125
"20649",97055,-29125
"20650",97065,-29125
"20651",97075,-29125
"20652",97085,-29125
"20653",97095,-29125
"20654",97105,-29125
"20655",97115,-29125
"20656",97125,-29125
"20657",97135,-29125
"20658",97145,-29125
"20659",97155,-29125
"20660",97165,-29125
"20661",97175,-29125
"20662",97185,-29125
"20663",97195,-29125
"20664",97205,-29125
"20665",97215,-29125
"20666",97225,-29125
"20667",97235,-29125
"20668",97245,-29125
"20669",97255,-29125
"20670",97265,-29125
"20671",97275,-29125
"20672",97285,-29125
"20673",97295,-29125
"20674",97305,-29125
"20675",97315,-29125
"20676",97325,-29125
"20677",97335,-29125
"20678",97345,-29125
"20679",97355,-29125
"20680",97365,-29125
"20681",97375,-29125
"20682",97385,-29125
"20683",97395,-29125
"20684",97405,-29125
"20685",97415,-29125
"20686",97425,-29125
"20687",97435,-29125
"20688",97445,-29125
"20689",97455,-29125
"20690",97465,-29125
"20691",97475,-29125
"20692",97485,-29125
"20693",97495,-29125
"20694",97505,-29125
"20695",97515,-29125
"20696",97525,-29125
"20697",97535,-29125
"20698",97545,-29125
"20699",97555,-29125
"20700",97565,-29125
"20701",97575,-29125
"20702",97585,-29125
"20703",97595,-29125
"20704",97605,-29125
"20705",97615,-29125
"20706",97625,-29125
"20707",97635,-29125
"20708",97645,-29125
"20709",97655,-29125
"20710",97665,-29125
"20711",97675,-29125
"20712",97685,-29125
"20713",97695,-29125
"20714",97705,-29125
"20715",97715,-29125
"20716",97725,-29125
"20717",97735,-29125
"20718",97745,-29125
"20719",97755,-29125
"20720",97765,-29125
"20721",97775,-29125
"20722",97785,-29125
"20723",97795,-29125
"20724",97805,-29125
"20725",97815,-29125
"20726",97825,-29125
"20727",97835,-29125
"20728",97845,-29125
"20729",97855,-29125
"20730",97865,-29125
"20731",97875,-29125
"20732",97885,-29125
"20733",97895,-29125
"20734",97905,-29125
"20735",97915,-29125
"20736",97925,-29125
"20737",97935,-29125
"20738",97945,-29125
"20739",97955,-29125
"20740",97965,-29125
"20741",97975,-29125
"20742",97985,-29125
"20743",97995,-29125
"20744",98005,-29125
"20745",98015,-29125
"20746",98025,-29125
"20747",98035,-29125
"20748",98045,-29125
"20749",98055,-29125
"20750",98065,-29125
"20751",98075,-29125
"20752",98085,-29125
"20753",98095,-29125
"20754",98105,-29125
"20755",98115,-29125
"20756",98125,-29125
"20757",98135,-29125
"20758",98145,-29125
"20759",96015,-29115
"20760",96025,-29115
"20761",96035,-29115
"20762",96045,-29115
"20763",96055,-29115
"20764",96065,-29115
"20765",96075,-29115
"20766",96085,-29115
"20767",96095,-29115
"20768",96105,-29115
"20769",96115,-29115
"20770",96125,-29115
"20771",96135,-29115
"20772",96145,-29115
"20773",96155,-29115
"20774",96165,-29115
"20775",96175,-29115
"20776",96185,-29115
"20777",96195,-29115
"20778",96205,-29115
"20779",96215,-29115
"20780",96225,-29115
"20781",96235,-29115
"20782",96245,-29115
"20783",96255,-29115
"20784",96265,-29115
"20785",96275,-29115
"20786",96285,-29115
"20787",96295,-29115
"20788",96305,-29115
"20789",96315,-29115
"20790",96325,-29115
"20791",96335,-29115
"20792",96345,-29115
"20793",96355,-29115
"20794",96365,-29115
"20795",96375,-29115
"20796",96385,-29115
"20797",96395,-29115
"20798",96405,-29115
"20799",96415,-29115
"20800",96425,-29115
"20801",96435,-29115
"20802",96445,-29115
"20803",96455,-29115
"20804",96465,-29115
"20805",96475,-29115
"20806",96485,-29115
"20807",96495,-29115
"20808",96505,-29115
"20809",96515,-29115
"20810",96525,-29115
"20811",96535,-29115
"20812",96545,-29115
"20813",96555,-29115
"20814",96565,-29115
"20815",96575,-29115
"20816",96585,-29115
"20817",96595,-29115
"20818",96605,-29115
"20819",96615,-29115
"20820",96625,-29115
"20821",96635,-29115
"20822",96645,-29115
"20823",96655,-29115
"20824",96665,-29115
"20825",96675,-29115
"20826",96685,-29115
"20827",96695,-29115
"20828",96705,-29115
"20829",96715,-29115
"20830",96725,-29115
"20831",96735,-29115
"20832",96745,-29115
"20833",96755,-29115
"20834",96765,-29115
"20835",96775,-29115
"20836",96785,-29115
"20837",96795,-29115
"20838",96805,-29115
"20839",96815,-29115
"20840",96825,-29115
"20841",96835,-29115
"20842",96845,-29115
"20843",96855,-29115
"20844",96865,-29115
"20845",96875,-29115
"20846",96885,-29115
"20847",96895,-29115
"20848",96905,-29115
"20849",96915,-29115
"20850",96925,-29115
"20851",96935,-29115
"20852",96945,-29115
"20853",96955,-29115
"20854",96965,-29115
"20855",96975,-29115
"20856",96985,-29115
"20857",96995,-29115
"20858",97005,-29115
"20859",97015,-29115
"20860",97025,-29115
"20861",97035,-29115
"20862",97045,-29115
"20863",97055,-29115
"20864",97065,-29115
"20865",97075,-29115
"20866",97085,-29115
"20867",97095,-29115
"20868",97105,-29115
"20869",97115,-29115
"20870",97125,-29115
"20871",97135,-29115
"20872",97145,-29115
"20873",97155,-29115
"20874",97165,-29115
"20875",97175,-29115
"20876",97185,-29115
"20877",97195,-29115
"20878",97205,-29115
"20879",97215,-29115
"20880",97225,-29115
"20881",97235,-29115
"20882",97245,-29115
"20883",97255,-29115
"20884",97265,-29115
"20885",97275,-29115
"20886",97285,-29115
"20887",97295,-29115
"20888",97305,-29115
"20889",97315,-29115
"20890",97325,-29115
"20891",97335,-29115
"20892",97345,-29115
"20893",97355,-29115
"20894",97365,-29115
"20895",97375,-29115
"20896",97385,-29115
"20897",97395,-29115
"20898",97405,-29115
"20899",97415,-29115
"20900",97425,-29115
"20901",97435,-29115
"20902",97445,-29115
"20903",97455,-29115
"20904",97465,-29115
"20905",97475,-29115
"20906",97485,-29115
"20907",97495,-29115
"20908",97505,-29115
"20909",97515,-29115
"20910",97525,-29115
"20911",97535,-29115
"20912",97545,-29115
"20913",97555,-29115
"20914",97565,-29115
"20915",97575,-29115
"20916",97585,-29115
"20917",97595,-29115
"20918",97605,-29115
"20919",97615,-29115
"20920",97625,-29115
"20921",97635,-29115
"20922",97645,-29115
"20923",97655,-29115
"20924",97665,-29115
"20925",97675,-29115
"20926",97685,-29115
"20927",97695,-29115
"20928",97705,-29115
"20929",97715,-29115
"20930",97725,-29115
"20931",97735,-29115
"20932",97745,-29115
"20933",97755,-29115
"20934",97765,-29115
"20935",97775,-29115
"20936",97785,-29115
"20937",97795,-29115
"20938",97805,-29115
"20939",97815,-29115
"20940",97825,-29115
"20941",97835,-29115
"20942",97845,-29115
"20943",97855,-29115
"20944",97865,-29115
"20945",97875,-29115
"20946",97885,-29115
"20947",97895,-29115
"20948",97905,-29115
"20949",97915,-29115
"20950",97925,-29115
"20951",97935,-29115
"20952",97945,-29115
"20953",97955,-29115
"20954",97965,-29115
"20955",97975,-29115
"20956",97985,-29115
"20957",97995,-29115
"20958",98005,-29115
"20959",98015,-29115
"20960",98025,-29115
"20961",98035,-29115
"20962",98045,-29115
"20963",98055,-29115
"20964",98065,-29115
"20965",98075,-29115
"20966",98085,-29115
"20967",98095,-29115
"20968",98105,-29115
"20969",98115,-29115
"20970",98125,-29115
"20971",98135,-29115
"20972",98145,-29115
"20973",96015,-29105
"20974",96025,-29105
"20975",96035,-29105
"20976",96045,-29105
"20977",96055,-29105
"20978",96065,-29105
"20979",96075,-29105
"20980",96085,-29105
"20981",96095,-29105
"20982",96105,-29105
"20983",96115,-29105
"20984",96125,-29105
"20985",96135,-29105
"20986",96145,-29105
"20987",96155,-29105
"20988",96165,-29105
"20989",96175,-29105
"20990",96185,-29105
"20991",96195,-29105
"20992",96205,-29105
"20993",96215,-29105
"20994",96225,-29105
"20995",96235,-29105
"20996",96245,-29105
"20997",96255,-29105
"20998",96265,-29105
"20999",96275,-29105
"21000",96285,-29105
"21001",96295,-29105
"21002",96305,-29105
"21003",96315,-29105
"21004",96325,-29105
"21005",96335,-29105
"21006",96345,-29105
"21007",96355,-29105
"21008",96365,-29105
"21009",96375,-29105
"21010",96385,-29105
"21011",96395,-29105
"21012",96405,-29105
"21013",96415,-29105
"21014",96425,-29105
"21015",96435,-29105
"21016",96445,-29105
"21017",96455,-29105
"21018",96465,-29105
"21019",96475,-29105
"21020",96485,-29105
"21021",96495,-29105
"21022",96505,-29105
"21023",96515,-29105
"21024",96525,-29105
"21025",96535,-29105
"21026",96545,-29105
"21027",96555,-29105
"21028",96565,-29105
"21029",96575,-29105
"21030",96585,-29105
"21031",96595,-29105
"21032",96605,-29105
"21033",96615,-29105
"21034",96625,-29105
"21035",96635,-29105
"21036",96645,-29105
"21037",96655,-29105
"21038",96665,-29105
"21039",96675,-29105
"21040",96685,-29105
"21041",96695,-29105
"21042",96705,-29105
"21043",96715,-29105
"21044",96725,-29105
"21045",96735,-29105
"21046",96745,-29105
"21047",96755,-29105
"21048",96765,-29105
"21049",96775,-29105
"21050",96785,-29105
"21051",96795,-29105
"21052",96805,-29105
"21053",96815,-29105
"21054",96825,-29105
"21055",96835,-29105
"21056",96845,-29105
"21057",96855,-29105
"21058",96865,-29105
"21059",96875,-29105
"21060",96885,-29105
"21061",96895,-29105
"21062",96905,-29105
"21063",96915,-29105
"21064",96925,-29105
"21065",96935,-29105
"21066",96945,-29105
"21067",96955,-29105
"21068",96965,-29105
"21069",96975,-29105
"21070",96985,-29105
"21071",96995,-29105
"21072",97005,-29105
"21073",97015,-29105
"21074",97025,-29105
"21075",97035,-29105
"21076",97045,-29105
"21077",97055,-29105
"21078",97065,-29105
"21079",97075,-29105
"21080",97085,-29105
"21081",97095,-29105
"21082",97105,-29105
"21083",97115,-29105
"21084",97125,-29105
"21085",97135,-29105
"21086",97145,-29105
"21087",97155,-29105
"21088",97165,-29105
"21089",97175,-29105
"21090",97185,-29105
"21091",97195,-29105
"21092",97205,-29105
"21093",97215,-29105
"21094",97225,-29105
"21095",97235,-29105
"21096",97245,-29105
"21097",97255,-29105
"21098",97265,-29105
"21099",97275,-29105
"21100",97285,-29105
"21101",97295,-29105
"21102",97305,-29105
"21103",97315,-29105
"21104",97325,-29105
"21105",97335,-29105
"21106",97345,-29105
"21107",97355,-29105
"21108",97365,-29105
"21109",97375,-29105
"21110",97385,-29105
"21111",97395,-29105
"21112",97405,-29105
"21113",97415,-29105
"21114",97425,-29105
"21115",97435,-29105
"21116",97445,-29105
"21117",97455,-29105
"21118",97465,-29105
"21119",97475,-29105
"21120",97485,-29105
"21121",97495,-29105
"21122",97505,-29105
"21123",97515,-29105
"21124",97525,-29105
"21125",97535,-29105
"21126",97545,-29105
"21127",97555,-29105
"21128",97565,-29105
"21129",97575,-29105
"21130",97585,-29105
"21131",97595,-29105
"21132",97605,-29105
"21133",97615,-29105
"21134",97625,-29105
"21135",97635,-29105
"21136",97645,-29105
"21137",97655,-29105
"21138",97665,-29105
"21139",97675,-29105
"21140",97685,-29105
"21141",97695,-29105
"21142",97705,-29105
"21143",97715,-29105
"21144",97725,-29105
"21145",97735,-29105
"21146",97745,-29105
"21147",97755,-29105
"21148",97765,-29105
"21149",97775,-29105
"21150",97785,-29105
"21151",97795,-29105
"21152",97805,-29105
"21153",97815,-29105
"21154",97825,-29105
"21155",97835,-29105
"21156",97845,-29105
"21157",97855,-29105
"21158",97865,-29105
"21159",97875,-29105
"21160",97885,-29105
"21161",97895,-29105
"21162",97905,-29105
"21163",97915,-29105
"21164",97925,-29105
"21165",97935,-29105
"21166",97945,-29105
"21167",97955,-29105
"21168",97965,-29105
"21169",97975,-29105
"21170",97985,-29105
"21171",97995,-29105
"21172",98005,-29105
"21173",98015,-29105
"21174",98025,-29105
"21175",98035,-29105
"21176",98045,-29105
"21177",98055,-29105
"21178",98065,-29105
"21179",98075,-29105
"21180",98085,-29105
"21181",98095,-29105
"21182",98105,-29105
"21183",98115,-29105
"21184",98125,-29105
"21185",98135,-29105
"21186",98145,-29105
"21187",96015,-29095
"21188",96025,-29095
"21189",96035,-29095
"21190",96045,-29095
"21191",96055,-29095
"21192",96065,-29095
"21193",96075,-29095
"21194",96085,-29095
"21195",96095,-29095
"21196",96105,-29095
"21197",96115,-29095
"21198",96125,-29095
"21199",96135,-29095
"21200",96145,-29095
"21201",96155,-29095
"21202",96165,-29095
"21203",96175,-29095
"21204",96185,-29095
"21205",96195,-29095
"21206",96205,-29095
"21207",96215,-29095
"21208",96225,-29095
"21209",96235,-29095
"21210",96245,-29095
"21211",96255,-29095
"21212",96265,-29095
"21213",96275,-29095
"21214",96285,-29095
"21215",96295,-29095
"21216",96305,-29095
"21217",96315,-29095
"21218",96325,-29095
"21219",96335,-29095
"21220",96345,-29095
"21221",96355,-29095
"21222",96365,-29095
"21223",96375,-29095
"21224",96385,-29095
"21225",96395,-29095
"21226",96405,-29095
"21227",96415,-29095
"21228",96425,-29095
"21229",96435,-29095
"21230",96445,-29095
"21231",96455,-29095
"21232",96465,-29095
"21233",96475,-29095
"21234",96485,-29095
"21235",96495,-29095
"21236",96505,-29095
"21237",96515,-29095
"21238",96525,-29095
"21239",96535,-29095
"21240",96545,-29095
"21241",96555,-29095
"21242",96565,-29095
"21243",96575,-29095
"21244",96585,-29095
"21245",96595,-29095
"21246",96605,-29095
"21247",96615,-29095
"21248",96625,-29095
"21249",96635,-29095
"21250",96645,-29095
"21251",96655,-29095
"21252",96665,-29095
"21253",96675,-29095
"21254",96685,-29095
"21255",96695,-29095
"21256",96705,-29095
"21257",96715,-29095
"21258",96725,-29095
"21259",96735,-29095
"21260",96745,-29095
"21261",96755,-29095
"21262",96765,-29095
"21263",96775,-29095
"21264",96785,-29095
"21265",96795,-29095
"21266",96805,-29095
"21267",96815,-29095
"21268",96825,-29095
"21269",96835,-29095
"21270",96845,-29095
"21271",96855,-29095
"21272",96865,-29095
"21273",96875,-29095
"21274",96885,-29095
"21275",96895,-29095
"21276",96905,-29095
"21277",96915,-29095
"21278",96925,-29095
"21279",96935,-29095
"21280",96945,-29095
"21281",96955,-29095
"21282",96965,-29095
"21283",96975,-29095
"21284",96985,-29095
"21285",96995,-29095
"21286",97005,-29095
"21287",97015,-29095
"21288",97025,-29095
"21289",97035,-29095
"21290",97045,-29095
"21291",97055,-29095
"21292",97065,-29095
"21293",97075,-29095
"21294",97085,-29095
"21295",97095,-29095
"21296",97105,-29095
"21297",97115,-29095
"21298",97125,-29095
"21299",97135,-29095
"21300",97145,-29095
"21301",97155,-29095
"21302",97165,-29095
"21303",97175,-29095
"21304",97185,-29095
"21305",97195,-29095
"21306",97205,-29095
"21307",97215,-29095
"21308",97225,-29095
"21309",97235,-29095
"21310",97245,-29095
"21311",97255,-29095
"21312",97265,-29095
"21313",97275,-29095
"21314",97285,-29095
"21315",97295,-29095
"21316",97305,-29095
"21317",97315,-29095
"21318",97325,-29095
"21319",97335,-29095
"21320",97345,-29095
"21321",97355,-29095
"21322",97365,-29095
"21323",97375,-29095
"21324",97385,-29095
"21325",97395,-29095
"21326",97405,-29095
"21327",97415,-29095
"21328",97425,-29095
"21329",97435,-29095
"21330",97445,-29095
"21331",97455,-29095
"21332",97465,-29095
"21333",97475,-29095
"21334",97485,-29095
"21335",97495,-29095
"21336",97505,-29095
"21337",97515,-29095
"21338",97525,-29095
"21339",97535,-29095
"21340",97545,-29095
"21341",97555,-29095
"21342",97565,-29095
"21343",97575,-29095
"21344",97585,-29095
"21345",97595,-29095
"21346",97605,-29095
"21347",97615,-29095
"21348",97625,-29095
"21349",97635,-29095
"21350",97645,-29095
"21351",97655,-29095
"21352",97665,-29095
"21353",97675,-29095
"21354",97685,-29095
"21355",97695,-29095
"21356",97705,-29095
"21357",97715,-29095
"21358",97725,-29095
"21359",97735,-29095
"21360",97745,-29095
"21361",97755,-29095
"21362",97765,-29095
"21363",97775,-29095
"21364",97785,-29095
"21365",97795,-29095
"21366",97805,-29095
"21367",97815,-29095
"21368",97825,-29095
"21369",97835,-29095
"21370",97845,-29095
"21371",97855,-29095
"21372",97865,-29095
"21373",97875,-29095
"21374",97885,-29095
"21375",97895,-29095
"21376",97905,-29095
"21377",97915,-29095
"21378",97925,-29095
"21379",97935,-29095
"21380",97945,-29095
"21381",97955,-29095
"21382",97965,-29095
"21383",97975,-29095
"21384",97985,-29095
"21385",97995,-29095
"21386",98005,-29095
"21387",98015,-29095
"21388",98025,-29095
"21389",98035,-29095
"21390",98045,-29095
"21391",98055,-29095
"21392",98065,-29095
"21393",98075,-29095
"21394",98085,-29095
"21395",98095,-29095
"21396",98105,-29095
"21397",98115,-29095
"21398",98125,-29095
"21399",98135,-29095
"21400",98145,-29095
"21401",96015,-29085
"21402",96025,-29085
"21403",96035,-29085
"21404",96045,-29085
"21405",96055,-29085
"21406",96065,-29085
"21407",96075,-29085
"21408",96085,-29085
"21409",96095,-29085
"21410",96105,-29085
"21411",96115,-29085
"21412",96125,-29085
"21413",96135,-29085
"21414",96145,-29085
"21415",96155,-29085
"21416",96165,-29085
"21417",96175,-29085
"21418",96185,-29085
"21419",96195,-29085
"21420",96205,-29085
"21421",96215,-29085
"21422",96225,-29085
"21423",96235,-29085
"21424",96245,-29085
"21425",96255,-29085
"21426",96265,-29085
"21427",96275,-29085
"21428",96285,-29085
"21429",96295,-29085
"21430",96305,-29085
"21431",96315,-29085
"21432",96325,-29085
"21433",96335,-29085
"21434",96345,-29085
"21435",96355,-29085
"21436",96365,-29085
"21437",96375,-29085
"21438",96385,-29085
"21439",96395,-29085
"21440",96405,-29085
"21441",96415,-29085
"21442",96425,-29085
"21443",96435,-29085
"21444",96445,-29085
"21445",96455,-29085
"21446",96465,-29085
"21447",96475,-29085
"21448",96485,-29085
"21449",96495,-29085
"21450",96505,-29085
"21451",96515,-29085
"21452",96525,-29085
"21453",96535,-29085
"21454",96545,-29085
"21455",96555,-29085
"21456",96565,-29085
"21457",96575,-29085
"21458",96585,-29085
"21459",96595,-29085
"21460",96605,-29085
"21461",96615,-29085
"21462",96625,-29085
"21463",96635,-29085
"21464",96645,-29085
"21465",96655,-29085
"21466",96665,-29085
"21467",96675,-29085
"21468",96685,-29085
"21469",96695,-29085
"21470",96705,-29085
"21471",96715,-29085
"21472",96725,-29085
"21473",96735,-29085
"21474",96745,-29085
"21475",96755,-29085
"21476",96765,-29085
"21477",96775,-29085
"21478",96785,-29085
"21479",96795,-29085
"21480",96805,-29085
"21481",96815,-29085
"21482",96825,-29085
"21483",96835,-29085
"21484",96845,-29085
"21485",96855,-29085
"21486",96865,-29085
"21487",96875,-29085
"21488",96885,-29085
"21489",96895,-29085
"21490",96905,-29085
"21491",96915,-29085
"21492",96925,-29085
"21493",96935,-29085
"21494",96945,-29085
"21495",96955,-29085
"21496",96965,-29085
"21497",96975,-29085
"21498",96985,-29085
"21499",96995,-29085
"21500",97005,-29085
"21501",97015,-29085
"21502",97025,-29085
"21503",97035,-29085
"21504",97045,-29085
"21505",97055,-29085
"21506",97065,-29085
"21507",97075,-29085
"21508",97085,-29085
"21509",97095,-29085
"21510",97105,-29085
"21511",97115,-29085
"21512",97125,-29085
"21513",97135,-29085
"21514",97145,-29085
"21515",97155,-29085
"21516",97165,-29085
"21517",97175,-29085
"21518",97185,-29085
"21519",97195,-29085
"21520",97205,-29085
"21521",97215,-29085
"21522",97225,-29085
"21523",97235,-29085
"21524",97245,-29085
"21525",97255,-29085
"21526",97265,-29085
"21527",97275,-29085
"21528",97285,-29085
"21529",97295,-29085
"21530",97305,-29085
"21531",97315,-29085
"21532",97325,-29085
"21533",97335,-29085
"21534",97345,-29085
"21535",97355,-29085
"21536",97365,-29085
"21537",97375,-29085
"21538",97385,-29085
"21539",97395,-29085
"21540",97405,-29085
"21541",97415,-29085
"21542",97425,-29085
"21543",97435,-29085
"21544",97445,-29085
"21545",97455,-29085
"21546",97465,-29085
"21547",97475,-29085
"21548",97485,-29085
"21549",97495,-29085
"21550",97505,-29085
"21551",97515,-29085
"21552",97525,-29085
"21553",97535,-29085
"21554",97545,-29085
"21555",97555,-29085
"21556",97565,-29085
"21557",97575,-29085
"21558",97585,-29085
"21559",97595,-29085
"21560",97605,-29085
"21561",97615,-29085
"21562",97625,-29085
"21563",97635,-29085
"21564",97645,-29085
"21565",97655,-29085
"21566",97665,-29085
"21567",97675,-29085
"21568",97685,-29085
"21569",97695,-29085
"21570",97705,-29085
"21571",97715,-29085
"21572",97725,-29085
"21573",97735,-29085
"21574",97745,-29085
"21575",97755,-29085
"21576",97765,-29085
"21577",97775,-29085
"21578",97785,-29085
"21579",97795,-29085
"21580",97805,-29085
"21581",97815,-29085
"21582",97825,-29085
"21583",97835,-29085
"21584",97845,-29085
"21585",97855,-29085
"21586",97865,-29085
"21587",97875,-29085
"21588",97885,-29085
"21589",97895,-29085
"21590",97905,-29085
"21591",97915,-29085
"21592",97925,-29085
"21593",97935,-29085
"21594",97945,-29085
"21595",97955,-29085
"21596",97965,-29085
"21597",97975,-29085
"21598",97985,-29085
"21599",97995,-29085
"21600",98005,-29085
"21601",98015,-29085
"21602",98025,-29085
"21603",98035,-29085
"21604",98045,-29085
"21605",98055,-29085
"21606",98065,-29085
"21607",98075,-29085
"21608",98085,-29085
"21609",98095,-29085
"21610",98105,-29085
"21611",98115,-29085
"21612",98125,-29085
"21613",98135,-29085
"21614",98145,-29085
"21615",96015,-29075
"21616",96025,-29075
"21617",96035,-29075
"21618",96045,-29075
"21619",96055,-29075
"21620",96065,-29075
"21621",96075,-29075
"21622",96085,-29075
"21623",96095,-29075
"21624",96105,-29075
"21625",96115,-29075
"21626",96125,-29075
"21627",96135,-29075
"21628",96145,-29075
"21629",96155,-29075
"21630",96165,-29075
"21631",96175,-29075
"21632",96185,-29075
"21633",96195,-29075
"21634",96205,-29075
"21635",96215,-29075
"21636",96225,-29075
"21637",96235,-29075
"21638",96245,-29075
"21639",96255,-29075
"21640",96265,-29075
"21641",96275,-29075
"21642",96285,-29075
"21643",96295,-29075
"21644",96305,-29075
"21645",96315,-29075
"21646",96325,-29075
"21647",96335,-29075
"21648",96345,-29075
"21649",96355,-29075
"21650",96365,-29075
"21651",96375,-29075
"21652",96385,-29075
"21653",96395,-29075
"21654",96405,-29075
"21655",96415,-29075
"21656",96425,-29075
"21657",96435,-29075
"21658",96445,-29075
"21659",96455,-29075
"21660",96465,-29075
"21661",96475,-29075
"21662",96485,-29075
"21663",96495,-29075
"21664",96505,-29075
"21665",96515,-29075
"21666",96525,-29075
"21667",96535,-29075
"21668",96545,-29075
"21669",96555,-29075
"21670",96565,-29075
"21671",96575,-29075
"21672",96585,-29075
"21673",96595,-29075
"21674",96605,-29075
"21675",96615,-29075
"21676",96625,-29075
"21677",96635,-29075
"21678",96645,-29075
"21679",96655,-29075
"21680",96665,-29075
"21681",96675,-29075
"21682",96685,-29075
"21683",96695,-29075
"21684",96705,-29075
"21685",96715,-29075
"21686",96725,-29075
"21687",96735,-29075
"21688",96745,-29075
"21689",96755,-29075
"21690",96765,-29075
"21691",96775,-29075
"21692",96785,-29075
"21693",96795,-29075
"21694",96805,-29075
"21695",96815,-29075
"21696",96825,-29075
"21697",96835,-29075
"21698",96845,-29075
"21699",96855,-29075
"21700",96865,-29075
"21701",96875,-29075
"21702",96885,-29075
"21703",96895,-29075
"21704",96905,-29075
"21705",96915,-29075
"21706",96925,-29075
"21707",96935,-29075
"21708",96945,-29075
"21709",96955,-29075
"21710",96965,-29075
"21711",96975,-29075
"21712",96985,-29075
"21713",96995,-29075
"21714",97005,-29075
"21715",97015,-29075
"21716",97025,-29075
"21717",97035,-29075
"21718",97045,-29075
"21719",97055,-29075
"21720",97065,-29075
"21721",97075,-29075
"21722",97085,-29075
"21723",97095,-29075
"21724",97105,-29075
"21725",97115,-29075
"21726",97125,-29075
"21727",97135,-29075
"21728",97145,-29075
"21729",97155,-29075
"21730",97165,-29075
"21731",97175,-29075
"21732",97185,-29075
"21733",97195,-29075
"21734",97205,-29075
"21735",97215,-29075
"21736",97225,-29075
"21737",97235,-29075
"21738",97245,-29075
"21739",97255,-29075
"21740",97265,-29075
"21741",97275,-29075
"21742",97285,-29075
"21743",97295,-29075
"21744",97305,-29075
"21745",97315,-29075
"21746",97325,-29075
"21747",97335,-29075
"21748",97345,-29075
"21749",97355,-29075
"21750",97365,-29075
"21751",97375,-29075
"21752",97385,-29075
"21753",97395,-29075
"21754",97405,-29075
"21755",97415,-29075
"21756",97425,-29075
"21757",97435,-29075
"21758",97445,-29075
"21759",97455,-29075
"21760",97465,-29075
"21761",97475,-29075
"21762",97485,-29075
"21763",97495,-29075
"21764",97505,-29075
"21765",97515,-29075
"21766",97525,-29075
"21767",97535,-29075
"21768",97545,-29075
"21769",97555,-29075
"21770",97565,-29075
"21771",97575,-29075
"21772",97585,-29075
"21773",97595,-29075
"21774",97605,-29075
"21775",97615,-29075
